PCP,TMPMX,TMPMN,SOLAR,RH,WIND,DewTmp,
3.924,17.452,8.965,11.551,0.884,1.349,,
0.089,24.901,11.488,13.947,0.824,5.428,,
0,18.986,8.253,15.711,0.621,5.185,,
0,8.031,1.45,16.119,0.463,5.014,,
0,11.791,-1.642,15.648,0.458,2.818,,
0.257,9.532,2.304,4.749,0.643,3.114,,
1.25,12.114,8.589,3.621,0.863,2.356,,
1.006,14.373,10.95,3.156,0.862,1.401,,
0.309,16.978,10.02,3.223,0.874,3.933,,
14.413,20.067,15.869,0.89,0.907,6.211,,
3.138,22.693,19.706,2.428,0.904,5.302,,
24.824,22.091,14.324,4.618,0.855,4.47,,
0,13.784,6.604,13.942,0.699,4.344,,
34.016,9.664,7.975,2.724,0.904,3.614,,
0.081,14.821,3.396,13.044,0.858,2.136,,
0.113,15.648,5.398,11.711,0.886,2.479,,
0,15.363,10.358,13.55,0.732,6.232,,
0,11.13,0.998,14.35,0.553,3.582,,
0,13.095,1.072,14.241,0.624,2.116,,
0,15.225,2.278,13.78,0.651,3.002,,
0.027,19.338,7.945,10.184,0.73,5.548,,
0.591,16.725,6.022,3.763,0.826,5.109,,
3.189,5.915,-1.195,1.257,0.707,5.514,,
7.093,3.867,-5.722,12.889,0.765,4.403,,
0,10.537,-4.548,13.924,0.601,2.928,,
0,16.546,1.12,13.56,0.535,3.359,,
0,17.526,3.311,13.445,0.513,2.042,,
0,18.115,5.557,13.003,0.657,2.921,,
1.263,17.455,12.734,3.401,0.826,4.705,,
20.165,18.28,15.171,1.191,0.931,3.829,,
15.364,20.971,16.381,6.142,0.926,4.741,,
1.681,16.991,7.332,12.212,0.775,5.846,,
0,17.15,6.177,12.862,0.611,4.027,,
0,11.824,5.106,13,0.603,3.917,,
0,14.276,4.873,9.888,0.771,3.446,,
1.118,14.334,7.588,2.873,0.945,2.194,,
3.2,19.77,13.415,1.733,0.939,5.976,,
0.064,18.513,12.774,11.572,0.814,4.646,,
0,13.527,5.522,12.02,0.613,3.145,,
0.048,13.406,5.911,6.041,0.719,5.211,,
36.434,15.317,9.504,11.437,0.764,8.824,,
0,9.986,4.788,10.702,0.669,6.719,,
0,8.534,0.978,12.181,0.765,3.047,,
0.537,9.508,2.063,4.253,0.892,2.454,,
2.541,10.986,8.06,2.023,0.918,2.05,,
0.094,11.043,2.329,11.416,0.763,3.137,,
0,9.921,2.613,3.515,0.752,2.456,,
0.621,9.735,5.011,8.29,0.832,5.137,,
0,11.142,-0.009,11.43,0.57,2.945,,
2.432,6.392,2.997,6.054,0.738,3.959,,
0.058,8.619,-2.27,11.406,0.641,2.296,,
0,5.341,-1.26,12.541,0.654,3.462,,
0,10.98,0.74,12.582,0.576,4.667,,
0,17.328,2.938,12.599,0.601,5.874,,
0,19.317,10.319,10.4,0.654,7.801,,
0.191,15.195,3.77,8.805,0.717,5.188,,
0,8.651,-2.73,12.231,0.603,4.606,,
0,8.806,-3.175,12.908,0.636,2.805,,
0,13.983,1.431,12.14,0.578,3.918,,
0.412,15.894,9.067,11.376,0.66,6.009,,
0,17.757,5.353,12.603,0.596,3.848,,
0.027,12.332,1.092,12.947,0.557,7.422,,
0.01,9.109,0.08,12.181,0.547,5.17,,
0,15.387,0.435,12.476,0.704,5.661,,
0,20.837,12.679,11.916,0.617,8.279,,
0,12.132,-2.254,13.092,0.532,7.821,,
0,10.97,-4.323,13.396,0.344,3.043,,
0,12.877,0.679,12.9,0.603,4.869,,
5.806,11.38,8.213,1.846,0.798,5.823,,
9.862,14.118,10.823,2.449,0.93,2.887,,
0.185,14.02,7.557,7.233,0.903,1.864,,
0.038,14.089,4.402,10.806,0.863,2.585,,
0,17.489,2.408,13.282,0.665,2.692,,
0,10.928,-0.754,13.171,0.71,5.395,,
2.235,11.022,1.186,3.072,0.795,6.293,,
4.649,14.51,-1.736,12.687,0.802,6.982,,
0.017,3.183,-4.225,13.763,0.606,4.777,,
0,7.391,-4.859,14.011,0.536,3.975,,
6.302,3.432,2.101,1.99,0.867,3.429,,
1.435,4.81,0.757,5.26,0.912,4.083,,
6.683,7.845,3.921,3.47,0.921,1.677,,
3.941,11.311,6.234,4.565,0.936,3.209,,
3.335,14.109,9.486,1.887,0.96,3.954,,
3.164,18.949,14.135,2.88,0.931,5.681,,
8.003,20.148,16.24,5.981,0.9,5.633,,
3.917,16.271,5.317,3.585,0.847,4.083,,
0.374,5.958,-0.813,9.375,0.663,4.178,,
0.069,5.896,0.079,7.516,0.704,2.491,,
0,8.381,-0.901,14.088,0.764,2.671,,
0.031,3.475,-2.769,13.828,0.61,5.067,,
0,7.091,-4.344,15.554,0.435,2.068,,
0,10.044,-3.448,15.922,0.612,3.118,,
0,12.701,1.177,15.156,0.541,4.437,,
0.618,16.435,7.131,9.106,0.81,5.728,,
0.058,15.621,7.78,14.947,0.738,2.826,,
0,19.316,2.837,15.805,0.758,2.555,,
0.069,22.094,11.706,11.731,0.802,4.344,,
0.69,25.627,17.495,11.309,0.799,7.076,,
2.015,21.477,-5.538,3.608,0.751,7,,
5.644,2.547,-4.357,5.091,0.752,4.391,,
0.082,12.52,-2.786,15.565,0.797,2.443,,
0.69,14.773,5.367,11.38,0.792,5.852,,
0,10.826,0.011,17.191,0.605,4.006,,
0,14.243,0.204,17.266,0.555,3.164,,
0,17.364,5.119,15.879,0.661,2.792,,
0.041,17.124,7.464,15.761,0.766,2.467,,
0,19.854,6.645,17.3,0.698,3.483,,
0,20.912,9.399,16.602,0.697,5.471,,
4.855,17.715,15.665,3.587,0.818,6.801,,
4.954,21.288,14.6,11.251,0.878,3.695,,
0.989,16.245,12.136,5.073,0.933,3.306,,
32.317,16.321,14.012,3.582,0.945,4.659,,
0.266,14.767,2.421,16.103,0.789,5.587,,
0,13.235,-1.804,18.89,0.65,3.913,,
0,13.607,4.975,16.941,0.692,6.281,,
0,8.562,-2.692,17.723,0.555,5.398,,
0,6.992,-2.04,7.116,0.652,3.064,,
0.417,14.502,6.07,4.415,0.786,3.973,,
19.111,12.701,5.497,2.191,0.95,3.209,,
3.025,11.921,2.56,15.337,0.855,6.02,,
0,18.67,1.736,19.143,0.796,2.247,,
0,20.804,9.565,17.865,0.662,3.797,,
0.412,16.441,11.57,6.166,0.893,2.51,,
2.681,20.344,11.032,6.123,0.922,3.88,,
0.34,22.847,15.375,6.5,0.881,4.197,,
3.615,20.299,7.63,2.562,0.946,4.254,,
20.97,6.68,0.707,6.701,0.897,6.481,,
0.034,13.893,-0.963,19.902,0.754,2.438,,
0,15.701,3.237,21.117,0.645,3.214,,
0.048,15.485,5.933,10.684,0.767,3.487,,
1.868,16.416,10.629,12.728,0.877,2.486,,
0.003,20.897,6.897,20.951,0.788,2.653,,
0,23.485,12.922,20.416,0.732,3.067,,
0,20.26,9.133,21.636,0.583,4.268,,
0,23.802,10.608,21.567,0.67,5.551,,
0.014,26.632,17.04,21.221,0.685,5.373,,
0.148,27.207,15.985,18.549,0.82,3.837,,
0,26.226,15.831,20.948,0.703,6.42,,
0,23.352,13.056,22.294,0.642,5.411,,
0,24.423,8.299,22.881,0.549,3.107,,
0.944,23.611,16.341,8.601,0.783,4.862,,
2.221,22.084,18.151,4.916,0.852,3.595,,
1.246,19.979,9.451,17.151,0.796,4.041,,
2.582,22.883,14.425,4.657,0.859,4.226,,
2.3,21.863,8.397,9.708,0.833,5.695,,
0.007,13.077,5.245,22.556,0.522,4.272,,
0,19.841,2.644,23.915,0.514,3.656,,
0,15.074,5.809,22.773,0.562,4.418,,
0,18.533,1.718,24.373,0.546,2.237,,
0,22.114,7.329,24.217,0.539,4.042,,
0.01,21.511,10.446,21.04,0.649,6.055,,
0.096,18.508,8.677,24.37,0.624,6.289,,
0,24.343,5.163,24.031,0.635,3.44,,
4.123,21.343,8.857,6.314,0.831,5.77,,
0.201,14.147,0.944,23.345,0.59,5.28,,
0.00E+00,18.126,2.585,25.484,0.636,3.044,,
0.014,24.585,7.427,23.555,0.658,4.871,,
3.971,23.452,16.289,4.722,0.85,5.552,,
0.877,29.189,20.418,18.829,0.684,6.282,,
6.82,26.044,16.663,6.183,0.762,5.941,,
1.703,22.311,5.823,23.245,0.66,3.002,,
0,26.778,10.002,25.603,0.568,3.768,,
0.524,27.463,17.639,17.286,0.748,5.682,,
0.031,24.484,19.766,18.23,0.655,6.491,,
0,23.062,8.941,26.024,0.456,3.26,,
0,26.202,6.426,26.451,0.631,1.141,,
0,26.285,10.172,26.551,0.562,2.518,,
2.405,26.194,14.698,25.23,0.753,2.515,,
14.937,24.991,13.823,23.485,0.891,1.633,,
3.462,25.781,16.89,16.13,0.85,1.155,,
12.758,26.636,15.756,24.147,0.841,1.564,,
7.282,28.601,15.758,20.247,0.799,2.769,,
0,28.015,16.703,26.013,0.699,3.426,,
1.602,28.855,17.702,23.694,0.715,5.145,,
5.915,30.53,20.028,19.39,0.784,5.128,,
0.798,32.846,20.735,19.855,0.714,3.932,,
0.357,29.16,16.874,18.514,0.692,4.637,,
11.398,19.311,13.291,5.463,0.956,3.656,,
7.606,20.286,8.325,15.937,0.871,4.441,,
0,19.763,4.089,27.915,0.731,3.33,,
15.063,18.18,10.253,5.81,0.831,3.464,,
22.16,17.488,9.849,9.116,0.908,2.945,,
0.014,25.295,6.686,22.638,0.828,0.857,,
0,27.151,11.6,27.863,0.753,1.496,,
0,28.405,16.42,26.982,0.733,3.671,,
1.715,26.625,19.338,10.202,0.816,4.245,,
1.109,23.288,14.107,17.167,0.792,3.091,,
15.922,22.247,16.624,5.306,0.93,2.441,,
1.449,27.829,15.054,17.422,0.848,2.282,,
5.232,29.984,17.937,24.871,0.76,2.329,,
5.228,30.92,19.786,24.11,0.777,2.321,,
0,29.352,19.411,27.128,0.724,3.719,,
0.678,28.833,17.915,23.185,0.807,3.745,,
5.871,28.108,17.847,28.08,0.784,2.604,,
9.932,26.508,17.154,23.504,0.828,2.326,,
10.82,25.56,19.927,19.276,0.932,2.632,,
0.978,26.818,14.443,28.695,0.71,2.703,,
0,27.131,12.304,29.093,0.64,2.355,,
0,26.561,12.045,29.664,0.608,2.271,,
0,28.073,12.343,29.625,0.591,2.166,,
0,30.272,14.049,28.71,0.59,1.625,,
0,28.806,15.489,22.501,0.662,1.779,,
0,31.034,17.107,28.596,0.624,3.005,,
5.579,30.919,20.233,25.978,0.679,2.754,,
4.54,29.154,20.858,10.202,0.825,3.863,,
9.268,27.442,17.185,20.507,0.873,2.06,,
19.561,29.152,18.643,23.435,0.845,2.453,,
1.236,31.346,20.585,14.742,0.84,3.306,,
2.934,34.624,16.839,28.167,0.721,1.531,,
0,32.601,18.758,29.281,0.656,1.942,,
0.378,30.783,19.123,24.072,0.746,2.284,,
2.379,30.192,19.13,28.068,0.756,2.089,,
6.983,28.853,21.651,26.19,0.847,1.941,,
13.719,29.715,20.578,27.845,0.843,1.727,,
1.373,34.754,21.452,28.461,0.727,2.354,,
0,36.107,22.319,27.93,0.628,2.596,,
1.301,36.406,23.135,28.717,0.665,3.63,,
0,38.541,25.572,28.763,0.513,5.2,,
0,36.057,26.384,16.931,0.531,3.502,,
0,34.789,20.743,25.965,0.632,2.793,,
0.965,35.957,20.608,27.158,0.622,2.041,,
4.134,34.491,21.12,27.599,0.71,2.934,,
1.871,36.015,22.426,27.244,0.649,4.826,,
0,35.229,23.815,28.109,0.56,5.242,,
7.749,33.265,23.835,20.899,0.669,4.769,,
4.316,32.331,22.893,26.534,0.718,4.411,,
0.244,35.453,21.866,28.848,0.617,2.799,,
5.071,33.727,22.118,28.635,0.64,2.09,,
9.414,31.92,22.429,28.139,0.803,2.213,,
7.004,33.435,21.486,28.878,0.718,2.153,,
0.652,34.733,20.679,24.627,0.623,1.939,,
3.078,33.726,21.336,26.306,0.679,1.794,,
0.007,38.366,22.039,26.713,0.608,2.743,,
11.11,36.04,20.975,27.149,0.644,1.746,,
0,39.976,22.635,29.151,0.444,2.973,,
0,39.298,27.529,29.156,0.375,5.885,,
0,40.872,26.583,29.094,0.432,5.471,,
0,41.545,25.955,28.243,0.391,4.903,,
0.158,41.104,27.076,26.164,0.394,2.859,,
0,39.641,25.721,26.665,0.402,2.941,,
0,39.61,24.98,28.372,0.417,3.237,,
0.053,37.84,26.309,28.573,0.407,4.011,,
0,38.509,24.91,28.857,0.455,3.504,,
0,37.738,24.327,28.977,0.419,3.851,,
0,37.417,24.521,25.731,0.462,4.173,,
2.777,32.455,25.051,13.958,0.583,3.896,,
0.453,39.748,25.063,26.927,0.525,4.659,,
0.017,38.679,26.201,19.97,0.482,3.681,,
1.598,39.026,24.546,20.226,0.58,2.321,,
8.326,31.607,20.785,18.628,0.756,2.315,,
12.276,31.266,21.295,22.019,0.835,2.058,,
13.724,35.231,22.207,22.57,0.79,2.035,,
0.359,37.478,24.665,28.238,0.549,3.471,,
0.232,35.152,25.078,17.967,0.592,3.602,,
12.706,33.499,23.225,20.59,0.759,2.575,,
2.747,36.536,22.183,27.935,0.713,2.872,,
0.058,37.755,24.176,28.168,0.529,2.39,,
0.01,38.16,24.95,27.332,0.465,2.536,,
0,37.22,25.007,28.385,0.437,3.504,,
0,37.39,25.267,28.08,0.474,3.48,,
0.041,38.027,25.311,25.805,0.475,3.684,,
4.197,38.702,24.171,25.765,0.571,1.882,,
0,40.209,24.194,21.657,0.503,2.122,,
0,39.095,24.711,27.24,0.37,2.955,,
0,38.752,27.182,17.481,0.398,2.905,,
0,37.767,25.796,14.714,0.457,2.217,,
0.081,34.059,19.64,26.908,0.439,4.051,,
0,34.277,17.077,28.507,0.412,1.878,,
0,38.418,18.393,24.866,0.435,1.639,,
1.516,30.753,21.999,5.164,0.54,3.493,,
0.129,32.973,18.365,12.371,0.634,2.275,,
0.01,34.998,18.876,25.333,0.514,2.359,,
0,34.747,21.65,19.243,0.523,2.56,,
0,34.213,20.528,22.576,0.568,2.326,,
3.651,37.353,22.374,18.489,0.664,2.683,,
22.628,32.446,22.768,17.571,0.813,1.699,,
1.033,35.147,21.332,24.154,0.696,2.415,,
0.098,37.88,26.243,22.742,0.534,4.016,,
10.55,34.012,21.565,25.092,0.694,2.761,,
0,34.282,20.656,25.484,0.648,2.571,,
0,35.798,21.558,24.299,0.551,2.015,,
0,38.748,22.147,18.705,0.494,1.763,,
0,36.919,22.629,15.192,0.507,2.131,,
0,38.464,22.463,24.839,0.503,2.218,,
0,38.364,24.132,16.684,0.477,1.941,,
1.061,34.194,23.276,22.044,0.453,3.111,,
0,38.979,22.732,25.246,0.472,1.398,,
0,40.675,20.992,23.63,0.401,2.024,,
0.101,39.708,25.035,18.506,0.495,2.634,,
0.058,38.569,26.688,19.263,0.46,3.908,,
1.945,36.56,24.932,4.111,0.586,3.54,,
6.863,32.781,20.235,21.391,0.767,1.983,,
0,37.103,18.575,25.331,0.511,1.191,,
0.63,33.546,22.185,23.154,0.602,2.676,,
0.922,36.135,23.057,22.272,0.635,1.984,,
5.985,33.204,23.834,20.8,0.763,2.393,,
2.317,37.999,23.57,22.284,0.713,2.643,,
0,35.109,25.181,17.68,0.556,3.662,,
0,37.242,24.051,24.029,0.493,2.979,,
0,37.054,24.501,20.316,0.473,2.756,,
0.49,37.696,23.842,19.446,0.528,3.042,,
13.657,32.274,23.374,20.437,0.67,2.904,,
30.552,29.278,22.301,8.066,0.876,2.192,,
16.766,24.853,20.742,3.762,0.928,1.392,,
15.898,28.799,21.134,15.693,0.897,1.835,,
1.887,34.015,21.703,23.133,0.712,2.941,,
0,35.85,23.636,23.577,0.511,3.404,,
0,34.039,23.707,18.81,0.495,1.79,,
0,37.015,20.845,22.409,0.603,1.501,,
5.006,30.962,20.962,22.111,0.574,1.971,,
2.722,32.058,20.771,21.472,0.654,1.678,,
0.053,32.448,17.911,22.344,0.537,2.199,,
0.918,31.652,18.997,22.321,0.714,2.456,,
4.022,31.516,20.665,21.462,0.697,1.917,,
0.501,33.877,21.755,17.923,0.612,2.299,,
0.168,34.743,22.018,18.871,0.613,2.791,,
0,33.715,22.049,15.802,0.61,2.795,,
0,31.194,21.719,11.79,0.527,1.947,,
0,31.297,19.117,21.676,0.34,3.847,,
0,30.642,16.598,22.599,0.365,2.903,,
0,30.593,16.903,21.975,0.481,2.024,,
0,31.505,13.402,22.257,0.462,1.706,,
0,32.038,15.252,21.594,0.456,2.048,,
0.694,26.961,12.681,8.679,0.581,3.986,,
0.058,26.381,9.041,11.964,0.374,3.211,,
0,22.304,9.276,20.632,0.436,3.267,,
0,27.578,10.006,21.367,0.446,3.046,,
0,32.656,15.005,21.31,0.433,2.911,,
0,36.118,16.471,21.08,0.299,2.238,,
0,37.106,20.45,20.61,0.346,2.743,,
0,35.979,21.23,20.525,0.349,3.027,,
0,33.291,20.22,17.784,0.343,2.968,,
0,35.407,20.04,19.158,0.43,1.869,,
0,33.97,18.75,20.049,0.471,1.955,,
5.133,33.362,19.949,19.296,0.569,3.63,,
0.003,36.965,19.284,19.523,0.461,2.097,,
0,33.622,20.532,19.12,0.444,2.774,,
0,33.069,21.444,19.261,0.441,5.377,,
1.622,29.463,22.16,5.789,0.654,5.635,,
32.07,23.401,14.947,13.61,0.842,4.642,,
0,21.231,10.6,19.8,0.533,4.208,,
0,21.687,9.582,19.949,0.459,3.405,,
0,21.344,9.936,19.523,0.45,2.967,,
1.236,17.838,13.309,5.882,0.736,2.164,,
0.434,20.534,13.459,5.428,0.803,1.751,,
0.144,19.275,12.822,7.248,0.778,1.86,,
6.779,19.789,14.291,4.079,0.872,4.242,,
4.352,22.266,17.84,2.834,0.934,4.408,,
2.796,22.187,19.168,2.345,0.939,3.96,,
0.642,27.404,20.076,13.302,0.845,3.905,,
0.573,27.761,19.615,11.854,0.856,1.938,,
6.281,28.162,20.07,14.499,0.89,1.908,,
16.052,27.063,21.657,13.623,0.883,4.277,,
0.56,26.608,15.403,17.207,0.775,2.074,,
0,25.551,14.439,17.299,0.61,2.086,,
0.478,26.17,15.502,15.743,0.745,2.659,,
20.984,20.773,9.174,3.406,0.904,5.145,,
0.072,15.623,3.47,16.437,0.683,2.605,,
0,18.002,3.949,17.173,0.596,1.755,,
0,20.438,8.124,16.679,0.667,2.595,,
0,23.135,10.617,16.55,0.673,2.96,,
0,24.834,12.747,16.045,0.793,2.453,,
0.9,18.813,14.862,9.033,0.769,4.224,,
0,19.235,5.394,16.162,0.677,2.91,,
0.915,21.13,11.648,3.475,0.806,6.123,,
4.2,25.424,20.556,4.382,0.836,5.246,,
21.209,23.753,21.353,2.368,0.898,6.336,,
33.96,22.496,11.323,13.537,0.849,6.771,,
0,19.452,8.35,15.694,0.765,2.014,,
0,20.848,9.839,15.346,0.755,2.522,,
1.372,22.246,14.011,3.142,0.903,4.01,,
4.051,21.665,10.704,2.22,0.906,5.136,,
0.244,11.209,6.352,6.64,0.825,3.623,,
0.81,10.99,9.333,5.769,0.842,1.484,,
0.113,16.666,5.561,9.917,0.837,2.527,,
0.407,21.568,12.932,6.823,0.856,4.612,,
37.469,19.742,18.303,1.342,0.94,4.38,,
16.679,18.514,10.742,0.706,0.951,4.299,,
0.7,15.485,7.572,7.71,0.897,2.875,,
0.758,15.421,8.647,3.17,0.928,3.391,,
0.182,20.907,7.418,12.656,0.827,2.629,,
3.72,16.73,15.419,2.905,0.913,5.017,,
10.857,18.737,13.862,5.701,0.843,6.404,,
0.003,18.004,7.645,13.752,0.554,3.767,,
0.13,12.864,8.343,3.541,0.874,3.158,,
0.017,13.281,6.092,8.047,0.576,3.573,,
0.014,11.579,7.526,6.844,0.6,2.539,,
1.887,12.213,6.997,2.828,0.877,2.737,,
1.275,19.142,11.366,2.871,0.947,3.491,,
0.606,21.621,15.415,12.152,0.736,6.916,,
0,16.024,4.49,13.705,0.487,3.112,,
0,14.126,4.475,13.578,0.501,3.255,,
0,14.361,2.476,13.414,0.438,2.109,,
0,15.363,3.78,13.48,0.469,2.803,,
0,18.082,7.641,11.477,0.573,4.135,,
0.549,19.953,14.04,6.45,0.844,3.388,,
0.663,19.558,14.599,5.963,0.897,1.604,,
0.154,19.654,13.85,10.756,0.838,3.105,,
0.23,20.941,13.463,10.199,0.856,4.481,,
0.704,20.713,13.019,11.73,0.816,5.001,,
15.566,14.613,11.919,2.064,0.875,2.403,,
10.521,12.767,3.89,1.005,0.916,5.155,,
8.439,8.609,3.146,11.501,0.824,5.697,,
0,6.185,-1.415,9.013,0.637,3.048,,
0,11.255,-0.317,11.177,0.758,3.348,,
0.041,10.702,2.67,9.179,0.87,2.338,,
10.794,9.443,7.691,1.95,0.952,3.94,,
18.431,10.409,8.973,2.026,0.964,3.095,,
25.972,13.598,9.677,3.91,0.946,3.531,,
0.069,13.539,3.438,11.633,0.888,1.426,,
0,14.532,4.686,12.562,0.789,2.285,,
0,13.929,4.446,11.614,0.797,3.853,,
4.793,14.027,8.367,2.734,0.915,4.121,,
0.134,14.599,4.893,8.065,0.92,1.976,,
0.027,9.602,3.151,7.878,0.831,4.559,,
0.027,12.36,3.957,11.716,0.866,3.674,,
0.069,8.368,2.805,9.621,0.819,3.309,,
0,12.704,1.138,12.517,0.812,1.972,,
0,13.339,2.611,12.79,0.811,1.894,,
0,14.551,3.543,11.399,0.796,2.015,,
6.578,11.04,6.342,2.988,0.824,2.762,,
20.987,10.974,6.552,3.94,0.937,4.036,,
0.615,9.403,7.836,2.351,0.921,1.949,,
0.797,12.039,7.94,2.713,0.944,2.291,,
0.431,11.141,2.117,9.552,0.81,5.693,,
0,7.301,-1.831,11.575,0.629,1.677,,
4.116,4.684,1.525,6.977,0.829,2.24,,
0.192,3.231,-3.958,12.078,0.714,4.762,,
0.007,6.094,-3.3,12.385,0.493,3.711,,
6.262,13.197,1.355,12.116,0.837,6.054,,
0,7.541,-2.052,13.2,0.692,3.564,,
0,15.708,0.104,12.869,0.767,4.623,,
0,16.699,3.558,12.854,0.809,2.686,,
1.799,17.147,12.151,2.69,0.931,6.052,,
0.113,20.302,13.884,11.606,0.855,6.963,,
1.878,17.893,16.437,2.466,0.913,6.955,,
37.994,17.204,8.6,3.864,0.908,5.835,,
0.364,11.639,5.349,12.437,0.739,7.386,,
0,13.873,2.278,13.632,0.718,2.852,,
0.01,16.02,6.277,12.106,0.767,5.045,,
2.323,16.365,14.005,4.413,0.881,4.675,,
25.232,12.204,3.259,0.991,0.929,4.788,,
2.49,10.482,0.898,12.706,0.794,6.006,,
0,13.394,2.379,13.414,0.583,2.285,,
0,13.034,3.875,12.793,0.705,1.918,,
6.932,8.791,2.135,1.973,0.893,3.984,,
0.448,9.403,-1.645,13.202,0.827,4.074,,
0,12.112,-0.02,13.923,0.744,2.117,,
0.061,11.723,4.795,7.021,0.818,3.56,,
21.895,13.427,9.805,1.536,0.962,3.658,,
2.868,17.177,13.074,13.152,0.837,5.628,,
0.024,13.248,7.714,8.277,0.729,5.419,,
1.172,8.598,3.694,3.303,0.826,4.961,,
0.338,7.157,0.794,10.598,0.801,4.331,,
0,14.202,0.729,15.12,0.786,3.373,,
0,18.654,4.819,15.297,0.747,3.299,,
0,21.362,9.097,15.373,0.613,3.237,,
0,15.976,9.601,15.421,0.648,6.793,,
0,14.025,3.639,15.842,0.615,3.661,,
0,10.282,5.74,15.855,0.586,4.915,,
0,14.445,1.002,15.895,0.633,2.672,,
0.082,8.436,5.537,4.934,0.662,4.361,,
0,8.347,-0.813,15.755,0.531,2.918,,
0.021,10.837,2.381,9.472,0.646,5.586,,
0.354,18.791,8.698,14.694,0.773,5.534,,
4.226,12.126,2.09,3.646,0.872,5.624,,
0.165,6.495,-2.941,15.199,0.711,4.216,,
1.368,3.447,-0.179,3.113,0.716,3.977,,
3.567,6.021,0.278,1.363,0.939,3.697,,
2.614,18.416,6.694,3.417,0.951,5.527,,
3.653,12.176,4.161,4.095,0.886,4.794,,
0.604,12.819,3.783,13.361,0.768,4.105,,
0,16.189,1.045,17.699,0.655,1.967,,
0,17.64,6.105,17.341,0.679,2.623,,
0,21.18,6.004,17.81,0.671,2.951,,
0,20.545,7.438,18.266,0.55,2.97,,
0,21.055,9.41,17.235,0.584,3.984,,
0.055,21.7,13.979,12.431,0.752,4.552,,
0.031,17.938,9.537,18.124,0.58,5.095,,
0.003,16.265,6.576,10.047,0.592,3.35,,
7.773,16.937,11.681,2.823,0.889,4.949,,
13.005,22.668,16.724,12.426,0.85,5.048,,
5.062,18.435,7.103,2.804,0.873,6.18,,
1.5,7.133,3.003,3.23,0.859,5.265,,
2.495,4.494,2.019,2.748,0.88,3.604,,
3.292,7.683,1.229,10.096,0.878,1.949,,
1.207,7.157,4.235,3.267,0.906,3.062,,
1.797,12.184,7.229,3.707,0.934,3.254,,
1.5,18.913,5.855,2.814,0.943,2.952,,
19.228,18.813,0.446,15.722,0.835,8.117,,
0,10.235,-3.169,20.96,0.576,6.117,,
0,14.335,-0.62,21.074,0.543,2.949,,
0,16.377,2.654,20.487,0.681,3.556,,
0.165,16.856,8.066,12.38,0.819,4.811,,
1.49,18.301,13.752,4.77,0.883,5.884,,
33.486,17.205,14.754,1.61,0.941,5.199,,
2.055,15.977,11.176,4.894,0.936,2.382,,
7.651,16.401,9.017,5.704,0.951,2.951,,
2.539,16.506,13.342,7.016,0.913,3.73,,
1.705,21.253,11.357,18.752,0.867,2.696,,
0.736,24.87,11.925,21.34,0.787,1.561,,
0,24.631,13.252,21.642,0.708,4.24,,
0,23.452,15.057,21.533,0.69,5.438,,
0,26.287,11.478,21.89,0.62,3.416,,
0.01,27.64,17.846,21.007,0.788,6.318,,
0,27.601,14.5,22.422,0.742,4.058,,
0,22.738,15.292,11.101,0.645,4.289,,
0.144,26.043,15.645,15.65,0.792,5.539,,
5.643,22.972,18.295,5.896,0.869,4.48,,
0.807,21.605,7.381,22.157,0.596,3.527,,
0.239,15.931,9.884,7.16,0.595,3.652,,
1.599,13.498,7.134,7.293,0.767,3.316,,
0.003,18.2,6.526,21.424,0.684,3.369,,
0.058,17.332,9.993,20.878,0.632,3.405,,
0,20.216,5.842,24.093,0.659,2.009,,
0,22.273,8.617,24.367,0.596,3.479,,
3.392,18.296,8.86,4.778,0.81,3.456,,
19.58,16.313,13.999,4.171,0.955,2.812,,
0.625,17.183,12.27,7.523,0.86,3.755,,
4.913,20.783,12.869,10.414,0.905,1.642,,
0.007,25.1,12.131,22.779,0.831,3.246,,
0,25.533,14.608,24.344,0.729,5.969,,
0,27.084,16.845,24.003,0.669,7.138,,
1.67E+01,24.173,17.966,5.048,0.815,6.154,,
30.748,20.804,4.328,21.396,0.695,5.136,,
0,21.504,4.384,26.012,0.665,2.972,,
0,23.737,8.06,26.285,0.684,1.48,,
0,24.805,10.412,26.002,0.659,3.486,,
0.752,21.207,15.156,7.068,0.805,4.926,,
1.552,24.686,18.494,4.68,0.895,4.593,,
1.37,26.792,17.645,12.699,0.803,5.307,,
1.212,25.25,16.318,25.996,0.621,4.657,,
7.91,22.734,12.541,8.184,0.744,3.54,,
3.193,22.925,14.343,11.51,0.84,3.668,,
0.007,26.527,11.417,26.465,0.643,3.779,,
9.259,24.042,12.643,5.366,0.848,3.856,,
10.334,12.981,8.125,8.857,0.881,5.425,,
0.007,20.867,3.664,25.89,0.751,1.812,,
0,22.063,6.167,27.417,0.737,1.9,,
0.041,25.106,11.915,25.049,0.726,5.387,,
4.875,23.022,7.559,24.462,0.79,4.175,,
0.096,23.824,11.467,12.981,0.791,2.452,,
2.918,26.554,16.843,21.251,0.791,4.677,,
8.542,28.985,14.962,20.19,0.862,2.864,,
0.051,26.427,17.29,20.875,0.733,4.883,,
0,19.806,7.101,21.854,0.745,2.909,,
0.707,22.613,11.517,10.782,0.801,3.724,,
0.439,24.239,15.888,16.623,0.861,2.506,,
2.424,25.238,14.817,17.81,0.816,3.321,,
21.87,26.301,18.462,9.277,0.908,4.409,,
